Number,Name,Real_mps,time_s,taken_time,duration,width,height,pairs,aspect,mag_mean_mean,mag_mean_std,mag_mean_med,mag_mean_p90,mag_med_mean,mag_med_std,mag_med_med,mag_med_p90,mag_p75_mean,mag_p75_std,mag_p75_med,mag_p75_p90,mag_p90_mean,mag_p90_std,mag_p90_med,mag_p90_p90,mag_p95_mean,mag_p95_std,mag_p95_med,mag_p95_p90,mag_std_mean,mag_std_std,mag_std_med,mag_std_p90,x_med_mean,x_med_std,x_med_med,x_med_p90,y_med_mean,y_med_std,y_med_med,y_med_p90,xy_ratio_mean,xy_ratio_std,xy_ratio_med,xy_ratio_p90,coherence_mean,coherence_std,coherence_med,coherence_p90,texture_mean,texture_std,texture_med,texture_p90,valid_ratio_mean,valid_ratio_std,valid_ratio_med,valid_ratio_p90,video_path,win_start,win_end,win_len,ok,meta_time_s,meta_log_time_s,meta_arrow,meta_gopro,meta_uas,meta_seeded,meta_unseeded,meta_stabilised,meta_nonstabilised,meta_notstabilised,meta_castor,meta_canada,meta_bradano,meta_alpine,meta_lamorge,meta_lavence,meta_brenta,meta_flir,meta_river,meta_noce,meta_thalhofen,meta_tiber,meta_salmon,meta_stjulien,meta_orthorectified,meta_is_short,meta_is_very_short,meta_is_long
9,AlpineStabilised,0.821,71,,71.76,720,405,12,1.7777777777777777,0.0013494394,4.7946348786354065e-05,0.001346484525129199,0.0014118573977611958,0.0008330675,4.3473803089000285e-05,0.0008375972392968833,0.0008989518275484443,0.0019544671352681084,0.00010825700926943951,0.001985978800803423,0.002079931629123166,0.003441111594050502,0.00016089846303452758,0.0034921658923849465,0.003600597991608083,0.004312703607138244,0.00020493891203359523,0.004361865599639711,0.0045759989344514905,0.001395673,6.753254274372011e-05,0.001420218264684081,0.001471694908104837,0.0005123815,6.048031718819402e-05,0.0005075102671980858,0.0005758440820500255,0.00084356527,5.8008659834740683e-05,0.0008352372096851468,0.0009347994055133313,0.39545953,0.027174612507224083,0.38351354002952576,0.4297012686729431,0.29323211445088,0.11079282897160352,0.2968980972897467,0.44213695819274473,0.300516048755521,0.0008535075687767644,0.30050602333218446,0.3015505442899816,0.6725605118925788,0.0005576833799840204,0.6723816267125136,0.6732548860941515,Data\AlpineStabilised.mp4,69.0,71.0,2.0,True,71,4.276666119016055,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,AlpineStabilised,0.821,71,,71.76,720,405,11,1.7777777777777777,0.0013453024,4.0939063183031976e-05,0.0013345710467547178,0.0014091015327721834,0.0008414468,4.152395558776334e-05,0.0008427910506725311,0.0009028768399730325,0.0019452288080091503,8.264068798421189e-05,0.0019516628526616842,0.002032949822023511,0.003422980287789622,0.00014088130283863534,0.0034089088207110768,0.0035805967170745136,0.0042972802586684145,0.00019183405227324193,0.004296742961741984,0.00454548317939043,0.001379794,6.656519690295681e-05,0.001363126328215003,0.001454546581953764,0.00052271166,5.9713562222896144e-05,0.0005174122052267194,0.0005766137037426233,0.00084514444,5.2567815146176144e-05,0.0008443612605333328,0.0009048308711498976,0.397356,0.02824460342526436,0.38362374901771545,0.4325271546840668,0.30720604541040547,0.13204024011343976,0.32285901006171136,0.4492912261134956,0.3009760484338444,0.0005725656579227535,0.3006070006127451,0.30173537310431986,0.6725885238984053,0.0005242321409600841,0.6724546792991372,0.6731739663058917,Data\AlpineStabilised.mp4,69.76,71.76,2.0,True,71,4.276666119016055,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0037885557,0.0002513544459361583,0.00370688340626657,0.004162936937063932,6.188262e-10,2.256787645649183e-09,1.0834462667308475e-11,4.5226813266685534e-11,0.0002290747904529174,7.30383437827015e-05,0.00019806529599009082,0.0003181508596753702,0.01783701748897632,0.0022412854092469193,0.01784239523112774,0.021131764724850653,0.02935738299662868,0.001502977927282053,0.02892621885985136,0.031771487556397915,0.00949918,0.00040770007763057947,0.009388266131281853,0.010069373063743114,1.2911669e-10,4.724736157868392e-10,2.1217515591698266e-12,8.2296091816203e-12,6.298213e-10,2.3137243232440596e-09,5.432271819871826e-12,3.920062399687118e-11,0.0015365666,0.0017909472808241844,0.000896211713552475,0.0023362332489341494,0.2935610695563388,0.018432033312801372,0.29203029121696283,0.30554350022791327,0.004236189384086459,0.0005685217043862347,0.004118616908204322,0.004405049436232623,0.978662959381036,0.0049802246746717144,0.9799927466150785,0.979997927604302,Data\RiverBradano_Stabilised.avi,0.0,2.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0042707864,0.0005352056468836963,0.004089218098670244,0.004612110648304224,1.2613657e-09,1.8166638193761742e-09,3.6353386967391543e-10,3.4738907750408997e-09,0.0003707275527024952,0.00014086371211934656,0.00036715065652970225,0.0005549788824282586,0.02075034356365601,0.0021532959314163077,0.020585155114531517,0.02232753735035657,0.0316097638135155,0.0025348643278751697,0.03132203593850136,0.03379722371697423,0.010371811,0.0012894282117486,0.009983805008232594,0.011229846999049187,2.6270627e-10,3.9970601828365204e-10,6.551132553100913e-11,6.95028834485356e-10,1.068763e-09,1.472135413571607e-09,2.349755390262942e-10,3.0092087932587214e-09,0.0058724326,0.00474223867058754,0.0051001980900764465,0.012745771929621697,0.2842942910343054,0.022897748169339982,0.28704390389126744,0.30994668019297206,0.004257520320368748,0.00013167478649933688,0.004275997479756673,0.004389535305546779,0.9719938749193984,0.009796581864293831,0.9799927466150785,0.9799927466150785,Data\RiverBradano_Stabilised.avi,1.0,3.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0045446986,0.0004972282331436872,0.004568832460790873,0.004938380699604749,3.0861265e-09,2.511650443182134e-09,2.842896362764691e-09,5.607042830035879e-09,0.0006604963530359479,0.00017824407439497709,0.000679766817484051,0.0008613705751486123,0.02206463561703761,0.001938288027981909,0.021792873740196228,0.02461791820824146,0.03268088996410369,0.002517475298349057,0.03247786685824394,0.03471062481403351,0.010759294,0.0012639928609132767,0.010884661227464676,0.011514048837125302,5.5717125e-10,4.4150172406887123e-10,5.155153526281708e-10,1.1866311933061977e-09,2.6849731e-09,2.3256732095688903e-09,2.401890464298617e-09,4.800009634209346e-09,0.00920529,0.0028822715394198895,0.009258509613573551,0.012756089866161346,0.3036732493110365,0.02441301532538569,0.30706775249986973,0.3347716385883237,0.004143305292316511,0.00017156185212490593,0.004093804078943589,0.004372900140051748,0.9746597817076456,0.008846326094791631,0.9799927466150785,0.979997927604302,Data\RiverBradano_Stabilised.avi,2.0,4.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.004775773,0.0003761695115827024,0.004881794098764658,0.005107491742819548,2.2138524e-08,2.067784699022468e-08,1.5262681785088716e-08,4.787552256857452e-08,0.000980051540924857,0.00021058276071852803,0.0009365643199998885,0.0013230383628979325,0.023499644733965406,0.002097836141054791,0.0234803581610322,0.02560895759612327,0.03265267834688226,0.002035602541312969,0.03276803158223629,0.03467478029429913,0.010847909,0.0007253559306263924,0.010998578742146492,0.011535900272428989,4.0479837e-09,3.771242873540359e-09,2.077526151111897e-09,9.511217236024549e-09,2.2233388e-08,2.2998124293849287e-08,1.492677270675813e-08,5.6037909246242625e-08,0.010395293,0.004287378396838903,0.00946212001144886,0.01591452807188034,0.33130207677935697,0.026169003404818623,0.32795741069254214,0.36767392103073065,0.004276805204503676,0.000267690769076636,0.004284459001877729,0.00461302121480306,0.9799950492769557,3.818532732771303e-06,0.9799927466150785,0.9800013815971178,Data\RiverBradano_Stabilised.avi,3.0,5.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.004919193,0.0002003860572585836,0.004967436194419861,0.005150386225432157,3.210533e-08,1.6086078247212754e-08,3.283571459178347e-08,4.9371195132152934e-08,0.0014063859668870767,0.0003244866155864205,0.0013718368136323988,0.0018170199124142527,0.02446987467507522,0.0015460763325236277,0.024782339110970497,0.026382571607828174,0.03147373478238781,0.00218505007291805,0.03133839964866638,0.0344079103320837,0.010714287,0.0006059958832338452,0.010729923844337463,0.01136852614581585,5.5024776e-09,2.674527710411212e-09,5.722426532628333e-09,8.654120975393198e-09,3.0085797e-08,1.7936899965320663e-08,2.8734270074437518e-08,5.245094598649302e-08,0.011392308,0.0028295910451561213,0.011533322744071484,0.014783296175301075,0.3570691038555837,0.03258738289001945,0.3567166982999489,0.4013477708351059,0.004419953994501649,0.00018894672512425725,0.004439605451097676,0.00461302121480306,0.9748324813484304,0.008641507504874983,0.9799927466150785,0.9800013815971178,Data\RiverBradano_Stabilised.avi,4.0,6.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.004711081,0.0002533280348870903,0.004730823449790478,0.005003197491168976,4.5148777e-08,3.0370184589401106e-08,3.7876795033753297e-08,9.040964243922645e-08,0.0017275060391208777,0.00017531036364481348,0.0017074834322556853,0.001958980015479028,0.023314952068030834,0.00119597840293582,0.023336033709347254,0.025067966505885123,0.029690641916046534,0.0019375411469440237,0.03002497134730216,0.03130907297134399,0.010136325,0.0005427902797237039,0.010318517684936523,0.0108460932970047,1.024569e-08,9.289802704870453e-09,6.408356512110913e-09,2.5463292274707778e-08,3.8922103e-08,2.5442496109917556e-08,3.761788391898335e-08,7.31409542709116e-08,0.012911921,0.0028122980147600174,0.012058721855282784,0.017322599515318872,0.35614416273493144,0.029422146264005623,0.3495037668227926,0.4013477708351059,0.004429323875826169,0.00020044369570514098,0.004472861102983064,0.004663476569979798,0.9645015888366867,0.007863998449153337,0.9601495578889113,0.979997927604302,Data\RiverBradano_Stabilised.avi,5.0,7.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0047086566,0.0002841826353687793,0.004730823449790478,0.005040704179555178,1.4965352e-07,1.356125807205899e-07,9.247114007848722e-08,3.951674898416968e-07,0.00189163713172699,0.0001696757992689187,0.0019352247763890773,0.0020830061519518496,0.02260980208714803,0.0012698369444081976,0.022545163519680497,0.023916951939463617,0.030074654134611276,0.0020871943458786735,0.0299712060019373,0.03314570128917694,0.010074796,0.0006268255528993905,0.010151022113859653,0.010872108861804008,3.6391352e-08,3.3950009026284533e-08,1.956920492318659e-08,9.309247559485811e-08,1.2137068e-07,1.0294019148204825e-07,7.853169847749086e-08,2.763153531759599e-07,0.016399192,0.0039354972541332245,0.016372129321098328,0.02199830263853073,0.32459929554100336,0.030359431519028122,0.33617104605859655,0.3493804049202883,0.004611808552461512,0.00019217943198049733,0.004569114890753054,0.004871842720929314,0.960330316846266,0.0007378369692141209,0.959994128212205,0.9612133876761453,Data\RiverBradano_Stabilised.avi,6.0,8.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0046086675,0.0002908461319748312,0.004534033127129078,0.00496646361425519,1.1856842e-07,1.3208915561335743e-07,8.866967249332447e-08,3.194673922735091e-07,0.0017345465370453895,0.0002968373518999206,0.0018325676792301238,0.0020830061519518496,0.02196466793616613,0.0013130506348849418,0.022353041917085648,0.02339220255613328,0.029781272653490294,0.001660529590663977,0.02940555568784474,0.031361383721232414,0.009977833,0.0005554920644499362,0.010043519549071789,0.010623153671622277,2.789779e-08,3.2765033353143735e-08,1.732843379897986e-08,7.254201932482827e-08,1.0374509e-07,1.081536780134229e-07,7.853169847749086e-08,2.628114259550784e-07,0.014073326,0.004731775727123022,0.013722782954573631,0.020601837337017058,0.3106637190306373,0.02459609267348755,0.31166978947914664,0.3349588429224692,0.004559433787476783,0.00020255672660627675,0.004524579235151702,0.004824116557252173,0.963998457216534,0.007998604241879016,0.959994128212205,0.9799927466150785,Data\RiverBradano_Stabilised.avi,7.0,9.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.004069937,0.0003907375503331423,0.003985267132520676,0.004483516234904528,5.623714e-08,6.532786045454486e-08,3.238849188846871e-08,1.2235866222454204e-07,0.0012352564507940164,0.0002346225037014138,0.001279091346077621,0.0015808417927473783,0.020040660686790945,0.0019696828836141583,0.020131214894354342,0.02280905801802875,0.02754486848910648,0.0018959163037275584,0.02778368946164845,0.029590724390000097,0.0090984795,0.000776804459746927,0.008897941559553146,0.010071954876184463,1.2427633e-08,1.6297635241357966e-08,7.900661458393188e-09,2.0930538724428514e-08,4.8407607e-08,4.746212312056741e-08,2.4830828948552153e-08,1.0866356916494623e-07,0.011848911,0.0030752108432352543,0.011325553990900517,0.015233029797673225,0.3200322973955202,0.0335019088031766,0.3218963580792264,0.34692719583099124,0.0044093436509176015,0.00011443405875542969,0.004388566110648361,0.0045531743180518055,0.9666643640047812,0.009425822815346353,0.9600200331583227,0.9799927466150785,Data\RiverBradano_Stabilised.avi,8.0,10.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0037847816,0.0002264917129650712,0.0037521219346672297,0.0040705808438360695,4.097542e-08,6.676595631915916e-08,1.682761308074987e-08,1.0501972838028447e-07,0.0009146711245800059,0.00022164330800321814,0.0010047363466583192,0.0010916908562649042,0.01917983707040548,0.0013903553562353527,0.01888988707214594,0.021080559268593792,0.02707999042545755,0.0015002282073641247,0.027137524355202912,0.028632163200527423,0.008578601,0.00042042264249175787,0.008568634279072285,0.009119012206792832,8.931692e-09,1.6608563413456068e-08,3.476351873032968e-09,1.6620750642459823e-08,3.4941024e-08,4.7387477053462135e-08,1.440753116810356e-08,9.659036237508188e-08,0.010981064,0.003965423442423344,0.011092460714280605,0.015117471292614936,0.308049990564265,0.03794548092875026,0.3026630764456009,0.34296436700182353,0.004327600703519933,0.00010519678359881768,0.0043613078547459026,0.00440393232831768,0.9679987565625778,0.009793091969122465,0.9600286681403619,0.9799927466150785,Data\RiverBradano_Stabilised.avi,9.0,11.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.003614166,0.0002415819908492267,0.0035882052034139633,0.003942487761378288,1.2404588e-08,1.0826963325882843e-08,1.2225291889933487e-08,2.559996019613209e-08,0.0007693277895062541,0.00016751743264443084,0.0007721348956692964,0.0009725578711368144,0.01784440975636243,0.0019726452705344896,0.01844772882759571,0.02019874632358549,0.027131998296827074,0.0013673153888220434,0.02723368620499968,0.028675399348139764,0.008390945,0.0004108849971089512,0.008328408934175968,0.009016142413020133,2.7601046e-09,2.3842097185422517e-09,2.9756614949860705e-09,6.169798716371133e-09,1.08279234e-08,9.72212177430265e-09,1.002132776761755e-08,2.3048148634075004e-08,0.012119996,0.004648285452276468,0.013320351019501686,0.01766887754201889,0.30936211528552693,0.02825974156287409,0.31110905765126884,0.33690537947923593,0.004308413150263768,0.00013860653900814613,0.004330940340079513,0.004470655216890222,0.968002786220863,0.009790985182499705,0.9600632080685189,0.9799927466150785,Data\RiverBradano_Stabilised.avi,10.0,12.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0032676382,0.00031549972482025623,0.003274924587458372,0.003674124600365758,9.648319e-09,1.1605190586294611e-08,3.209626342481897e-09,2.559996019613209e-08,0.0005949420529456499,0.00018719274159386648,0.0005358100024750456,0.0008552655956009403,0.015035058533151941,0.002370687935023341,0.014914425648748867,0.01813453458249568,0.025281557297954935,0.001935673917008734,0.025647172704339027,0.027980933729559183,0.007921458,0.0005292249261401594,0.007903794758021832,0.008623422868549824,2.1639435e-09,2.57597831954115e-09,4.272590059528625e-10,6.169798716371133e-09,8.462764e-09,1.0470707856313766e-08,2.7897710808133525e-09,2.3048148634075004e-08,0.009503746,0.005942347925156355,0.007730718702077866,0.01766887754201889,0.3130431145268003,0.02478813500060948,0.31662206068197096,0.3429817474928708,0.004096626300437777,0.00025045092394900177,0.00402525125765333,0.004434403625189089,0.961333126093756,0.004987055580376948,0.9599854932301658,0.9600597540757032,Data\RiverBradano_Stabilised.avi,11.0,13.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0029365486,0.00019771196821238846,0.0029233042150735855,0.003159273136407137,4.0708537e-10,6.531398200060323e-10,1.0041907583246967e-10,1.1529902144147286e-09,0.0003661562281195074,9.379743741000071e-05,0.00037351819628383964,0.0004835109401028603,0.013059683044751481,0.0013959148370540097,0.012804178521037102,0.014904980100691318,0.02307976935679713,0.0011018314477193331,0.02327963802963495,0.0242748861759901,0.007338643,0.000406424340326339,0.007433454040437937,0.007757820654660463,7.2934186e-11,1.223111611992067e-10,1.5257718699590583e-11,2.313025493361209e-10,3.808198e-10,6.392608109528908e-10,8.630952896826471e-11,9.325014538319465e-10,0.002535762,0.0023219138383865356,0.0020806794054806232,0.005739710293710232,0.3143127752230974,0.025229595780976295,0.3084042768463109,0.34587252809875735,0.0038291452445235906,0.00022227906754165573,0.0038395320667940027,0.004092797765544816,0.964043359123138,0.007976567773362449,0.959994128212205,0.9799927466150785,Data\RiverBradano_Stabilised.avi,12.0,14.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.003096096,0.0003638452326413244,0.0030202711932361126,0.0035241280682384965,8.237958e-10,1.572462604571001e-09,1.0041907583246967e-10,2.290048284336876e-09,0.000544357941544149,0.00030145821457096413,0.0004478320333873853,0.0009901525510940701,0.014427160788327453,0.0019875513174384732,0.014472298324108124,0.01675317659974098,0.023314363732934,0.0017161525320314407,0.02287314785644412,0.025856355391442775,0.0074781617,0.0007343581528402865,0.007214378099888563,0.008078143186867236,2.2219175e-10,4.686825927358029e-10,1.5257718699590583e-11,5.73236946799227e-10,7.3719547e-10,1.3898356909791687e-09,9.093086700273645e-11,2.1059479937690634e-09,0.004310493,0.004782140254974365,0.0028305468149483204,0.010811498947441578,0.311292249907012,0.030917746043419788,0.3096995253718263,0.34398386134632464,0.004113577082266215,0.00039198908643194036,0.004265295757966883,0.004524755477905274,0.9733714423873914,0.009366587132401374,0.9799927466150785,0.9799927466150785,Data\RiverBradano_Stabilised.avi,13.0,15.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.004012888,0.0007538161589764059,0.004091689828783274,0.004664615262299776,2.4885347e-09,2.8202473689731278e-09,1.5460202007488988e-09,6.327251167448367e-09,0.0010328889067750425,0.00030665407275845156,0.0010418602614663541,0.001387403067201376,0.018799468372017146,0.0031320858159461346,0.01923331618309021,0.022442791238427164,0.026915529649704693,0.002932772398247979,0.02716388739645481,0.02950354162603617,0.00938339,0.0017886932473629713,0.009439464658498764,0.011036863550543785,6.018552e-10,7.269689850097905e-10,3.098316880834062e-10,1.631046209205067e-09,2.0898403e-09,2.461679082799151e-09,1.2213361433310865e-09,5.165566285825207e-09,0.0076024234,0.003629129845649004,0.007416451815515757,0.011713774688541888,0.31386936812581134,0.03010184919255301,0.31803025930230566,0.34576153750665645,0.008998224657345443,0.006326098282105535,0.004777420268339269,0.01937583848541858,0.9799933222805477,2.153942955464796e-06,0.9799927466150785,0.9799927466150785,Data\RiverBradano_Stabilised.avi,14.0,16.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.005115809,0.0007074574823491275,0.005102560855448246,0.005861649569123983,8.800657e-08,1.0664282967809413e-07,4.819344212592114e-08,2.559286485848133e-07,0.0019654157338663937,0.0007371022746055345,0.002045627450570464,0.0030614137882366776,0.023114974151055016,0.0022672569778898564,0.023290877416729933,0.026022690571844573,0.031190863264103735,0.003527258289224039,0.030484412796795368,0.03451454862952232,0.011374604,0.0014666593633592129,0.010968453250825405,0.013657631725072861,2.2233815e-08,2.6675845532508902e-08,1.0465284638883077e-08,6.769085985069978e-08,8.1766956e-08,9.36200876822113e-08,3.926227520878456e-08,2.267375180053932e-07,0.013399875,0.006217498332262039,0.012344696559011936,0.02266872487962246,0.33187702385514906,0.023169285259045626,0.3240620073003906,0.3643269343242028,0.020448949477251836,0.007216191934809839,0.023960231332217946,0.026877691605511834,0.9759947499309117,0.008001752922060752,0.9799927466150785,0.979997927604302,Data\RiverBradano_Stabilised.avi,15.0,17.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0057668528,0.0004690233909059316,0.005803269799798727,0.0063415453769266605,1.91073e-07,1.1294307000753179e-07,1.773658624415475e-07,3.044318418687908e-07,0.0032729894815323253,0.0008464568280933072,0.003152170334942639,0.004550571413710713,0.024853336438536645,0.0017085241054723493,0.0249316543340683,0.026982706487178803,0.03492628488689659,0.003930335216353332,0.033446351811289785,0.0404701130092144,0.012053526,0.0010367917129769921,0.012185201048851013,0.013264462351799011,5.1026415e-08,2.983571434356236e-08,5.22286391912985e-08,7.70387131865391e-08,1.6445156e-07,8.527566563998334e-08,1.5334592262661317e-07,2.62962737451744e-07,0.017489685,0.0038098227232694626,0.01610429584980011,0.023725299164652824,0.32152325120801245,0.027913517596376572,0.3236929384496697,0.3599983293588,0.023376979079901005,0.005320243441537766,0.026199542774873623,0.026877691605511834,0.966670120659474,0.009425488459203126,0.959994128212205,0.979997927604302,Data\RiverBradano_Stabilised.avi,16.0,18.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0059100385,0.0003707114374265075,0.006061457097530365,0.006309969257563353,8.4067057e-07,1.4992585875006625e-06,2.3730632392471307e-07,1.8859060674003553e-06,0.004140066580536465,0.0008553609717870747,0.0038361757178790867,0.005343438824638724,0.025491254205505055,0.0018031101703370443,0.02519339509308338,0.028013004064559935,0.03586734699706235,0.002791142029790478,0.035618437454104424,0.03890483919531107,0.011987703,0.0006999917677603662,0.012032752856612206,0.012867012619972229,2.5221465e-07,4.5599580289490405e-07,5.6471975540262065e-08,6.113654990258509e-07,5.6251315e-07,7.954678835631057e-07,2.1629989532812033e-07,1.4612552604376103e-06,0.019835029,0.004095936194062233,0.01956801488995552,0.024701983109116553,0.3239923114587444,0.027440995603895003,0.3236929384496697,0.36239210950811873,0.01400412649890177,0.007447424326879237,0.011196262696210076,0.02621115815405752,0.9693360274477211,0.009968523295124983,0.9601495578889113,0.9799927466150785,Data\RiverBradano_Stabilised.avi,17.0,19.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0062830867,0.0004619134124368429,0.00628448324277997,0.00675458163022995,1.9314408e-05,2.2020560209057294e-05,1.4259670024330262e-05,4.262772272340953e-05,0.005630235094577074,0.001415475073549692,0.006093598902225494,0.007037967373616993,0.026663973641892273,0.0014194466272785824,0.027009977027773857,0.02833035886287689,0.03546472098678351,0.001947076335991725,0.035618437454104424,0.0375416262447834,0.011877016,0.0005887937149964273,0.011936319060623646,0.012541078962385654,6.425355e-06,7.835447831894271e-06,3.517777486194973e-06,1.5257087943609802e-05,1.3349223e-05,1.4433433534577489e-05,1.0626167750160675e-05,2.7009599580196664e-05,0.03136335,0.011782911606132984,0.027462109923362732,0.04837475791573524,0.3417852132375182,0.022392499671018373,0.3450583287596471,0.3727350901994492,0.020851578618965895,0.011977339979032137,0.021610458224427465,0.03567370844822304,0.9707331675416698,0.009900109734744056,0.9799927466150785,0.9799927466150785,Data\RiverBradano_Stabilised.avi,18.0,20.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,RiverBradano_Stabilised,0.817,25,,25.0,720,405,15,1.7777777777777777,0.0066438713,0.0004774768021889031,0.006552250124514103,0.0074501484632492065,3.684956e-05,2.1045998437330127e-05,3.305136488052085e-05,6.862350273877381e-05,0.007574735294717054,0.0016561059877002256,0.007073227898217738,0.009990757796913385,0.02737345617264509,0.0015461781386308638,0.027083566412329674,0.029591916128993034,0.03476581573486328,0.002091466799748178,0.03414751775562763,0.0378613568842411,0.011835199,0.0007664654403924942,0.011597175151109695,0.013135132007300853,1.1460527e-05,6.663959084107773e-06,9.731077625474427e-06,1.9997763229184783e-05,2.9804529e-05,1.452144806535216e-05,2.616016354295425e-05,5.008178995922208e-05,0.0422046,0.008064593188464642,0.041808173060417175,0.05061919912695885,0.3036525866823358,0.057865361093870464,0.3266727456215489,0.3532781230266636,0.03304283865137038,0.004079417057250268,0.032978084040623086,0.03867549447452321,0.9693976236529344,0.009912134961717762,0.9606158469190301,0.9799927466150785,Data\RiverBradano_Stabilised.avi,19.0,21.0,2.0,True,25,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
